id,first_name,last_name,position,age,year,state,country,stars,height,shooting2,shooting3,finishing,free_throw,ballwork,rebounding,defense,interior_defense,perimeter_defense,potential,potential_grade,pro_potential_grade,stamina,playtime_expectations,minutes,overall,personality,free_agency,recruiting_bias,work_ethic,academic_bias,player_id,team_id,team_abbr,college_id,college,draft_pick_id,draft_pick,drafted_team_id,drafted_team_abbr,prime_age,is_nba,max_requested,is_super_max_qualified,is_free_agent,is_g_league,is_two_way,is_waived,is_on_trade_block,is_first_team_anba,is_dpoy,is_mvp,is_international,is_retiring,position_one,position_two,position_three,position1_minutes,position2_minutes,position3_minutes,inside_percentage,mid_percentage,three_point_percentage,created_at,updated_at,deleted_at,spec_shooting2,spec_shooting3,spec_finishing,spec_free_throw,spec_ballwork,spec_rebounding,spec_interior_defense,spec_perimeter_defense,spec_count,drafted_round,previous_team_id,previous_team,is_accepting_offers,is_negotiating,minimum_value,signing_round,negotiation_round,archetype,inside_proportion,mid_range_proportion,three_point_proportion,p1_minutes,p2_minutes,p3_minutes,recruiting_bias_value,has_progressed,rejections,discipline,injury_rating,is_injured,injury_name,injury_type,weeks_of_recovery,injury_reserve,relative_id,notes,relative_type,is_int_generated,is_int_declared
3307,John,Morgan,SG,31,9,,,0,6'2,11,12,11,9,10,13,15,9,9,32,D,32,41,0,0,53,,,,,,3307,167,PHX,139,SDST,0,0,167,PHX,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:28.648","2023-01-06 00:09:08.868",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3308,Gerald,Hughes,SF,29,7,,,0,6'5,8,12,12,9,10,10,16,7,14,31,D,31,42,0,0,51,,,,,,3308,0,FA,22,CLEM,0,0,167,PHX,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:29.424","2023-01-06 00:09:09.435",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3310,Lawrence,Perry,PF,32,10,,,0,6'5,11,14,8,15,18,6,15,16,3,57,B-,57,31,7,0,54,Average,Average,,"Track Athlete",,3310,47,"Zalgiris ",122,VT,0,0,169,SAC,26,1,0,0,0,0,0,0,0,0,0,0,1,1,SF,PF,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:31.717","2025-03-04 15:35:55.600",NULL,0,0,1,0,0,1,0,1,3,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,7,10,0,,,0,0,0,,0,0,NULL
3311,Raymond,Coleman,SF,32,10,,,0,6'8,16,12,15,20,9,13,16,15,13,60,B-,60,41,0,0,67,,,,,,3311,170,SAS,6,AZST,0,0,170,SAS,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:32.470","2023-01-06 00:09:40.328",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3313,Jermaine,Gray,C,33,11,,,0,7'0,9,16,13,13,19,16,15,17,15,46,C,46,37,12,0,76,"Absent Minded",Average,,Average,,3313,0,FA,83,ORST,0,0,172,TOR,30,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:35.511","2024-08-13 19:47:48.012",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,10,4,3,"Stretch Bigs",0,0,0,0,0,0,,1,0,10,14,0,,,0,0,0,,0,0,NULL
3315,Sidney,Stokes,SF,33,11,,,0,6'8,12,11,9,11,6,6,16,18,14,62,B-,62,39,12,0,48,Average,Average,,"Focuses on Max Weight",,3315,4,"Charlotte Hornets",30,FLA,0,0,148,CHA,28,1,0,0,0,0,0,0,0,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:37.818","2024-09-11 18:59:17.028",NULL,0,0,1,0,0,1,0,0,2,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,10,5,0,,,0,0,0,,0,0,NULL
3316,Bob,Gonzalez,C,32,10,,,0,6'9,16,6,8,10,12,13,14,6,15,58,B-,58,35,3,0,53,Outgoing,Average,,Average,,3316,5,"Chicago Bulls",61,MTSU,0,0,149,CHI,27,1,0,0,0,0,1,0,1,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:38.599","2025-03-20 13:38:22.892",NULL,1,0,0,0,0,1,0,0,2,0,0,,1,0,0.7,7,6,"Rim Protector",0,0,0,0,0,0,,1,0,8,13,0,,,0,0,0,,0,0,NULL
3317,Charles,Campbell,SG,33,11,,,0,6'3,8,14,10,9,12,11,16,17,10,47,C,47,38,0,0,56,,,,,,3317,178,CLE,30,FLA,0,0,178,CLE,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:39.356","2023-01-05 19:15:39.356",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3318,Rigoberto,Hacker,PG,32,10,,,0,5'8,16,13,18,17,17,16,15,12,14,67,B,67,41,0,0,79,,,,,,3318,150,DAL,32,FSU,0,0,150,DAL,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:40.121","2023-01-05 19:15:40.121",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3325,Earl,Roberts,SG,32,10,,,0,6'2,17,15,15,15,14,16,16,14,14,65,B,65,44,16,45,74,Average,"Drafted team discount",,Average,,3325,53,"Beijing Ducks",85,PITT,0,0,41,IND,28,1,0,0,0,0,0,0,0,0,0,0,1,1,SF,SG,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:46.248","2024-05-20 15:24:02.289",NULL,0,0,0,0,0,0,0,1,1,0,0,,1,0,2.4,9,4,,4.907115430886378,3.628964333179619,6.221204254514486,30,15,0,,1,0,11,16,0,,,0,0,0,,0,0,NULL
3326,Carlos,Jenkins,PG,31,9,,,0,6'4,10,16,15,11,16,18,16,19,13,42,C-,42,42,0,0,77,,,,,,3326,156,LAL,55,UMD,0,0,156,LAL,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:47.006","2023-01-06 00:07:12.321",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3328,Harold,Moore,SG,32,10,,Mali,0,6'2,17,10,8,18,9,13,16,14,11,65,B,65,33,5,0,57,Disloyal,Average,,Average,,3328,0,FA,26,DUKE,0,0,162,NOP,25,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:49.306","2025-08-05 16:56:35.317",NULL,0,0,0,0,0,0,0,0,0,0,12,IND,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,11,12,0,,,0,0,0,,0,0,0
3329,Albert,Sanders,C,32,10,,UAE,0,6'10,15,16,12,14,17,13,16,17,18,43,C-,43,43,21,0,74,Relaxed,Average,,Average,,3329,0,FA,98,TCU,0,0,162,NOP,30,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:50.083","2025-08-05 16:56:35.635",NULL,0,0,1,0,1,0,0,1,3,0,16,MIA,1,0,0.7,7,6,"Stretch Bigs",0,0,0,0,0,0,,1,0,12,9,0,,,0,0,0,,0,0,0
3330,Ian,Woods,SG,32,10,,,0,6'3,13,12,11,15,11,9,16,11,13,47,C,47,41,0,0,56,,,,,,3330,162,NOP,17,BYU,0,0,162,NOP,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:50.847","2023-01-05 19:15:50.847",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3333,Roland,Webster,PF,30,8,,,0,6'7,10,10,10,13,11,12,16,12,14,45,C,45,36,0,0,57,,,,,,3333,164,OKC,119,UTST,0,0,164,OKC,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:53.143","2023-01-05 19:15:53.143",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3334,Wendell,Miles,C,29,7,,,0,6'11,4,16,15,7,12,11,16,15,9,27,D,27,43,12,0,59,Average,Average,,Average,,3334,0,,106,TROY,0,0,165,ORL,25,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:15:53.918","2024-05-20 15:24:04.104",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,2,8,4,"Stretch Bigs",0,0,0,0,0,0,,1,0,11,9,0,,,0,0,0,,0,0,NULL
3340,Jason,Long,SG,32,10,,,0,6'3,9,7,6,12,7,14,16,9,16,69,B+,69,41,0,0,48,,,,,,3340,171,SEA,59,MICH,0,0,171,SEA,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:15:59.297","2023-01-06 00:09:51.003",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3342,Randy,Wood,PF,33,11,,,0,6'5,10,15,14,12,9,13,14,9,12,41,C-,41,38,0,0,58,,,,,,3342,172,TOR,7,ARK,0,0,172,TOR,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:00.810","2023-01-05 19:16:00.810",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3345,Wally,Miranda,SF,29,7,,,0,6'5,15,8,12,14,8,12,15,16,7,57,B-,57,38,0,0,55,,,,,,3345,0,FA,91,SMU,0,0,175,VAN,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:03.106","2023-01-06 00:10:24.658",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3347,Octavio,Ruth,PF,32,10,,,0,6'5,5,9,10,11,13,7,14,15,6,62,B-,62,41,0,0,48,,,,,,3347,177,BOS,0,"New Zealand",0,0,177,BOS,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:04.630","2023-01-06 00:10:45.528",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3352,Richard,Wright,PG,31,9,,,0,6'3,14,10,12,12,11,11,15,15,10,79,A-,79,38,0,0,58,,,,,,3352,153,GSW,26,DUKE,0,0,153,GSW,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:08.448","2023-01-05 19:16:08.448",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3353,Rusty,Mcfall,PG,34,12,,,0,6'3,13,9,8,10,11,6,15,10,11,51,C+,51,36,0,0,45,,,,,,3353,154,HOU,38,HAWI,0,0,154,HOU,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:09.212","2023-01-06 00:07:02.431",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3354,Shelton,Hoff,C,32,10,,,0,6'9,11,12,13,9,9,17,16,10,10,48,C,48,30,6,0,59,Average,Average,,Complacent,,3354,0,,26,DUKE,0,0,154,HOU,27,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:09.970","2024-10-15 16:01:14.877",NULL,0,0,0,0,1,1,1,1,4,0,11,"Houston Rockets",1,0,0.7,4,3,"Rim Protector",0,0,0,0,0,0,,1,0,15,8,0,,,0,0,0,,0,0,NULL
3356,Patrick,Kelly,PF,31,9,,Jamaica,0,6'5,17,11,16,12,16,12,15,12,18,30,D,30,48,19,0,72,Tough,Average,,"Gym Rat",,3356,0,FA,94,USF,0,0,41,IND,30,1,0,0,1,0,0,0,0,0,0,0,0,1,PF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:11.502","2025-08-05 16:56:41.265",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.7,7,6,,0,0,0,0,0,0,,1,0,10,10,0,,,0,0,0,,0,0,0
3358,Pedro,Montgomery,C,32,10,,,0,6'9,12,12,9,10,9,12,15,14,8,28,D,28,39,0,0,52,,,,,,3358,158,MEM,26,DUKE,0,0,158,MEM,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:13.026","2023-01-05 19:16:13.026",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3364,Jaime,Stephens,SG,33,11,,,0,5'10,12,17,13,9,13,13,15,11,15,72,B+,72,39,0,0,64,,,,,,3364,164,OKC,98,TCU,0,0,164,OKC,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:17.637","2023-01-05 19:16:17.637",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3366,Jerry,Johnson,C,31,9,,,0,6'9,15,14,18,13,14,5,14,11,16,66,B,66,42,12,0,64,Selfish,Average,,Average,,3366,0,,97,CUSE,0,0,164,OKC,27,1,0,0,1,0,0,0,0,0,0,0,0,1,C,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:19.153","2024-05-20 15:24:16.654",NULL,0,0,0,1,1,0,0,1,3,0,0,,1,0,2.3,10,6,"Rim Protector",0,0,0,0,0,0,,1,0,8,6,0,,,0,0,0,,0,0,NULL
3367,Bobby,Henderson,PG,32,10,,,0,5'10,10,12,12,10,14,14,15,14,9,50,C,50,39,0,0,61,,,,,,3367,167,PHX,7,ARK,0,0,167,PHX,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:19.911","2023-01-05 19:16:19.911",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3368,Gerald,Edwards,SG,33,11,,,0,6'2,10,13,13,7,12,12,16,11,13,44,C-,44,36,0,0,59,,,,,,3368,169,SAC,81,MISS,0,0,169,SAC,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:20.670","2023-01-05 19:16:20.670",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3369,Harold,Smith,SG,33,11,,,0,6'4,12,17,11,10,14,13,14,13,13,33,D+,33,42,0,0,64,,,,,,3369,169,SAC,23,CCU,0,0,169,SAC,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:21.417","2023-01-05 19:16:21.417",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3371,Lance,Lyons,SG,31,9,,,0,6'2,14,18,16,14,17,14,15,17,15,27,D,27,40,21,0,78,Average,"Money motivated",,Average,,3371,0,FA,12,BAYL,0,0,157,SDC,29,1,0,0,1,0,0,0,0,0,0,0,0,1,SG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:22.996","2024-07-01 15:47:16.911",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.7,6,5,,0,0,0,0,0,0,,1,0,9,5,0,,,0,0,0,,0,0,NULL
3374,Ike,Schrader,PG,32,10,,,0,6'1,18,14,16,17,16,14,14,18,12,47,C,47,38,17,21,77,Average,Average,,Average,,3374,31,"Vancouver Sea Lions",127,WKU,0,0,175,VAN,29,1,0,0,0,0,0,0,1,0,0,0,0,1,PG,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:26.145","2024-05-20 15:24:18.304",NULL,0,0,0,1,0,0,1,1,3,0,0,,1,0,2.4,7,3,,0,2,0,21,0,0,,1,0,11,11,0,,,0,0,0,,0,0,NULL
3375,Philip,Walker,SF,31,9,,,0,6'7,8,12,11,6,11,9,15,12,9,30,D,30,42,0,0,49,,,,,,3375,176,WAS,66,NCST,0,0,176,WAS,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:26.986","2023-01-06 00:10:34.710",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3377,Matthew,Gray,SG,33,11,,,0,6'2,10,11,10,11,13,12,15,10,15,44,C-,44,41,0,0,57,,,,,,3377,146,ATL,62,MINN,0,0,146,ATL,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:28.626","2023-01-05 19:16:28.626",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3378,Ted,Rodriquez,PF,32,10,,,0,6'5,13,17,15,12,17,20,14,17,10,42,C-,42,36,20,0,79,Disloyal,Market-driven,,Average,,3378,2,"Brooklyn Nets",21,CINC,0,0,147,BKN,30,1,0,0,0,0,0,0,0,0,0,0,0,1,PF,C,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:29.386","2025-03-22 20:58:25.978",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.7,4,3,,0,0,0,0,0,0,,1,0,13,7,0,,,0,0,0,,0,0,NULL
3379,Jerry,Perry,PG,34,12,,,0,6'3,11,7,10,10,11,10,14,8,12,68,B,68,39,0,0,50,,,,,,3379,149,CHI,0,Canada,0,0,149,CHI,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:30.911","2023-01-06 00:06:11.550",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3380,Jose,Jenkins,PF,31,9,,,0,6'8,15,16,13,14,11,16,15,18,19,49,C,49,34,12,0,73,Average,"Drafted team discount",,"Center of Attention",,3380,6,"Cleveland Cavaliers",98,TCU,0,0,178,CLE,28,1,0,0,0,0,0,0,0,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:31.670","2024-11-01 23:56:17.837",NULL,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,9,11,0,,,0,0,0,,0,0,NULL
3383,Nicholas,Thomas,SF,32,10,,,0,6'7,12,5,12,17,10,13,14,12,9,45,C,45,33,6,0,56,Average,Average,,Average,,3383,0,FA,0,France,0,0,153,GSW,27,1,0,0,1,0,0,0,0,0,0,0,0,1,SF,,,NULL,NULL,NULL,NULL,NULL,NULL,"2023-01-05 19:16:33.954","2024-08-20 16:00:32.820",NULL,0,1,1,0,0,0,0,0,2,0,0,,1,0,0.7,5,4,,0,0,0,0,0,0,,1,0,14,9,0,,,0,0,0,,0,0,NULL
3384,Mark,Bennett,PF,29,7,,,0,6'6,10,11,12,17,12,10,14,9,10,64,B,64,35,0,0,55,,,,,,3384,153,GSW,37,GT,0,0,153,GSW,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:34.716","2023-01-06 00:06:52.740",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3386,Albert,Reed,SG,29,7,,,0,6'0,12,14,10,14,11,12,16,13,12,32,D,32,39,0,0,58,,,,,,3386,156,LAL,124,WASH,0,0,156,LAL,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:36.263","2023-01-05 19:16:36.263",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3387,Jesse,Davis,C,32,10,,,0,6'10,10,8,10,10,15,9,16,13,11,67,B,67,41,0,0,55,,,,,,3387,156,LAL,134,SMC,0,0,156,LAL,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:37.032","2023-01-05 19:16:37.032",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3388,Levi,Ramirez,SF,32,10,,,0,6'7,7,13,10,8,6,9,14,14,6,60,B-,60,40,0,0,44,,,,,,3388,159,MIA,0,Canada,0,0,159,MIA,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:37.784","2023-01-06 00:07:45.485",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3389,Kevin,Brown,SF,32,10,,,0,6'6,9,15,8,12,11,11,15,7,10,59,B-,59,38,0,0,50,,,,,,3389,159,MIA,122,VT,0,0,159,MIA,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2023-01-05 19:16:38.535","2023-01-06 00:07:46.215",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
